-19.0213,-7.82554,-19.6446
-16.684,-7.85662,-19.5932
-16.1971,-8.08804,-19.3374
-20.0234,-8.04288,-19.1529
-20.0261,-6.79199,-19.3286
-16.2573,-7.81471,-19.4843
-15.6495,-7.9871,-19.1629
-15.1068,-8.01723,-18.9054
-19.6357,-6.69318,-19.5713
-15.0376,-6.84951,-19.411
-14.6104,-6.74809,-19.2158
-19.2992,-5.76708,-19.6999
-19.9198,-5.51702,-19.2508
-14.1522,-6.7119,-18.9331
-19.6992,-5.37896,-19.3805
-14.0917,-5.54097,-19.311
-13.6323,-5.51746,-18.9727
-19.3484,-4.28257,-19.2302
-18.8947,-4.2699,-19.562
-13.5751,-4.2926,-19.3301
-19.1135,-4.18234,-19.3846
-19.101,-2.77695,-18.9297
-18.2922,-3.09629,-19.6385
-13.1778,-4.30908,-18.9722
-18.5338,-2.82834,-19.4327
-13.073,-3.05694,-19.3382
-18.554,-2.07496,-19.4051
-12.705,-3.08894,-18.9654
-18.0996,-1.82343,-19.7385
-18.4522,-1.56212,-19.5702
-12.6966,-1.89113,-19.4913
-12.3032,-1.71124,-19.0958
-18.9202,-0.281096,-19.6929
-19.5914,-0.521004,-19.337
-19.1855,-0.582153,-19.4978
-12.1973,-0.569766,-19.3963
-19.6706,0.729231,-19.4955
-11.9181,-0.435904,-18.9935
-19.3843,0.78376,-19.624
-19.0193,0.873298,-19.8073
-11.7634,0.669064,-18.9908
-19.353,1.97764,-19.5948
-19.6828,2.13941,-19.3792
-19.02,2.16517,-19.7365
-11.9444,2.01233,-19.129
-19.4315,3.20881,-19.1111
-18.7767,3.03184,-19.6545
-12.2155,3.39283,-19.1556
-19.1656,3.41965,-19.2121
-18.7159,3.85498,-19.3272
-12.6789,4.25283,-19.1655
-18.4344,4.42684,-19.1347
-18.0413,4.68986,-19.2696
-17.6598,4.94848,-19.3488
-13.2285,4.71823,-19.2571
-17.1212,5.54533,-19.1767
-16.478,5.76709,-19.2218
-16.2696,5.45379,-19.5076
-15.7664,5.47006,-19.5307
-15.2542,5.44126,-19.4985
-14.7635,5.67822,-19.0612
-14.0702,5.22566,-19.2354
-13.6776,5.03774,-19.1538
-16.1252,5.91439,-19.1121
-15.6449,5.87445,-19.1551
-15.4063,5.84725,-19.1288
-19.0289,-9.49505,-18.7625
-19.4902,-8.95496,-18.9966
-19.9357,-8.84356,-18.862
-16.5919,-9.08962,-18.876
-16.2529,-9.04351,-18.8008
-20.5706,-7.82622,-18.778
-14.8819,-7.83055,-18.8828
-20.467,-6.76181,-18.9489
-20.1476,-5.80774,-19.1006
-20.4917,-5.65384,-18.655
-19.7823,-4.31481,-18.8139
-18.929,-1.83875,-19.2063
-15.2388,-2.03357,-18.5844
-15.5933,-1.94348,-18.5984
-14.8247,-1.93693,-18.5174
-19.354,-1.77487,-19.0146
-19.8704,-1.6307,-18.8609
-19.9717,-0.536467,-19.1658
-15.1374,-0.440189,-18.8928
-15.7168,-0.452756,-18.8438
-14.517,-0.564994,-18.7429
-14.091,-0.51847,-18.5101
-20.436,-0.32935,-18.9952
-15.9981,-0.383559,-18.7848
-16.1106,-0.502492,-18.7248
-14.7558,-0.242994,-18.874
-20.3847,0.662266,-19.115
-15.8272,0.802459,-18.9912
-16.2724,0.849944,-18.9215
-15.2201,0.776779,-19.0214
-20.0822,0.846838,-19.2797
-16.7032,0.988201,-18.8191
-14.6234,0.814725,-18.9426
-14.2387,0.146548,-18.7686
-14.2454,0.843229,-18.8261
-13.9789,0.857786,-18.6739
-11.6349,0.678233,-18.6956
-20.7999,0.78924,-18.879
-20.4681,2.03088,-18.9277
-16.7549,1.76039,-18.8125
-16.8639,1.60837,-18.7671
-16.1578,2.1114,-18.9319
-15.6004,1.97676,-19.0113
-15.1263,1.95774,-19.0034
-14.8149,2.11604,-18.9513
-13.789,0.919344,-18.4231
-20.0323,2.13259,-19.1522
-14.3773,1.98415,-18.8155
-14.0407,2.22439,-18.5886
-13.8447,2.24097,-18.365
-16.5107,2.53741,-18.746
-19.7509,2.81939,-19.0661
-20.2988,2.95971,-18.492
-16.0915,2.90044,-18.7923
-15.9927,3.16216,-18.6989
-15.6543,2.94441,-18.8154
-15.2057,2.69402,-18.8661
-14.532,2.65004,-18.7302
-12.0231,3.23311,-18.7421
-19.9897,3.24188,-18.5318
-15.6265,3.36484,-18.6315
-15.1902,3.34672,-18.5803
-14.4403,3.04814,-18.5445
